,Order_ID,Gender_Category,Product_Line,Product_Name,Size,Units_Sold,MRP,Revenue,Order_Date,Sales_Channel,Region,Profit,%_pricepaid,Discount%,Cost_Price,Profit/Loss_%
1392,3392,Kids,Lifestyle,Dunk Low,9,1,6122.674999999999,3704.2183749999995,31-12-2024,Online,Pune,-433.47,0.605,39.5,4137.688375,-10.476139349184315
1393,3393,Kids,Basketball,Air Jordan,8,1,6966.16,4736.9888,08-06-2025,Online,Bangalore,1329.32,0.68,31.999999999999996,3407.6688000000004,39.009659624198214
1394,3394,Kids,Lifestyle,Dunk Low,12,1,6122.674999999999,3704.2183749999995,03-11-2024,Online,hyderbad,2396.11,0.605,39.5,1308.1083749999993,183.17366097438227
1395,3395,Women,Running,Free RN,10,3,5698.6900000000005,10514.08305,15-01-2025,Online,Mumbai,3069.77,0.615,38.5,7444.313049999999,41.23644424115131
1396,3396,Kids,Running,Free RN,10,2,6325.01,8475.5134,31-12-2024,Retail,Bangalore,-1047.8,0.6699999999999999,33.00000000000001,9523.3134,-11.0024731518339
1397,3397,Women,Lifestyle,Dunk Low,8,2,9972.81,14959.215,31-12-2024,Online,Mumbai,3478.84,0.75,25.0,11480.375,30.302494474265867
1398,3398,Men,Basketball,LeBron 20,12,2,2082.49,2061.6650999999997,27-08-2023,Retail,Kolkata,415.57,0.495,50.5,1646.0950999999998,25.245807487064393
1399,3399,Women,Basketball,LeBron 20,6,1,4507.45,3155.2149999999997,02-11-2025,Online,Hyd,-1021.01,0.7,30.000000000000004,4176.224999999999,-24.448155930295904
1400,3400,Kids,Lifestyle,Waffle One,8,2,5254.485000000001,2417.0631000000003,10-11-2024,Retail,hyderbad,703.25,0.23,77.0,1713.8131000000003,41.03422946177736
1401,3401,Kids,Basketball,Zoom Freak,8,2,6021.235000000001,7948.030200000001,31-12-2024,Retail,Kolkata,3834.84,0.66,34.0,4113.190200000001,93.23274182652675
1402,3402,Women,Running,Pegasus Turbo,9,2,9706.84,582.4104,31-12-2024,Online,Pune,-229.84,0.03,97.0,812.2504,-28.296692744010958
1403,3403,Kids,Training,Flex Trainer,8,1,6295.0,3651.1,30-10-2024,Retail,Pune,-200.19,0.58,42.00000000000001,3851.29,-5.197998592679336
1404,3404,Kids,Basketball,Zoom Freak,12,2,6021.235000000001,7948.030200000001,04-05-2025,Online,Pune,1505.06,0.66,34.0,6442.970200000002,23.35972312893826
1405,3405,Women,Lifestyle,Dunk Low,8,2,9986.17,20771.2336,04-01-2025,Online,Kolkata,1861.72,1.04,-4.0000000000000036,18909.5136,9.845414532502836
1406,3406,Women,Basketball,Zoom Freak,10,3,7388.23,23494.5714,19-08-2024,Online,Bangalore,3314.92,1.06,-6.000000000000005,20179.651400000002,16.427042936926053
1407,3407,Women,Lifestyle,Air Force 1,11,2,5704.39,12663.745800000002,18-01-2025,Retail,Delhi,-4.1,1.11,-11.00000000000001,12667.845800000003,-0.03236540817381909
1408,3408,Men,Basketball,Air Jordan,12,2,5974.92,5915.1708,28-02-2025,Retail,Delhi,1675.58,0.495,50.5,4239.5908,39.522210492578665
1409,3409,Kids,Running,Air Zoom,8,1,6312.01,1893.603,09-08-2024,Retail,Delhi,-1106.07,0.3,70.0,2999.673,-36.873019159088344
1410,3410,Kids,Running,Free RN,9,2,5691.68,7626.851199999999,01-01-2025,Retail,hyderbad,2396.55,0.6699999999999999,33.00000000000001,5230.301199999999,45.820496915168114
1411,3411,Kids,Soccer,Mercurial Superfly,9,3,6892.094999999999,14163.255224999999,31-12-2024,Retail,Pune,-970.59,0.685,31.499999999999993,15133.845225,-6.413373373190422
1412,3412,Men,Training,Flex Trainer,12,3,6983.68,10999.296,31-12-2024,Online,hyderbad,2789.29,0.525,47.5,8210.006000000001,33.97427480564569
1413,3413,Kids,Soccer,Phantom GT,12,2,6466.57,8859.2009,31-07-2023,Online,hyderbad,2752.65,0.685,31.499999999999993,6106.5509,45.07700083200813
1414,3414,Men,Lifestyle,Dunk Low,7,4,9996.22,29188.962399999997,21-01-2025,Online,Mumbai,520.63,0.73,27.0,28668.332399999996,1.816045637869052
1415,3415,Kids,Basketball,Air Jordan,10,1,6165.08,4068.9528,06-03-2024,Online,Hyderabad,-426.97,0.66,34.0,4495.9228,-9.49682676935645
1416,3416,Men,Soccer,Phantom GT,12,2,8954.59,5910.0294,06-04-2025,Retail,Hyd,-819.45,0.33,67.0,6729.4794,-12.17701922083304
1417,3417,Men,Basketball,LeBron 20,12,3,5700.61,8465.40585,30-03-2025,Online,Kolkata,-409.81,0.495,50.5,8875.215849999999,-4.617465162833195
1418,3418,Men,Soccer,Tiempo Legend,8,1,6041.3,7491.212,31-12-2024,Retail,Bangalore,639.28,1.24,-24.0,6851.932000000001,9.329923297545859
1419,3419,Kids,Training,SuperRep Go,9,4,4912.45,18077.816,31-12-2024,Online,Mumbai,-1180.16,0.92,7.9999999999999964,19257.976,-6.128162170313225
1420,3420,Women,Soccer,Premier III,9,1,3395.24,2020.1677999999997,31-12-2024,Online,Delhi,1266.29,0.595,40.5,753.8777999999998,167.97019357779212
1421,3421,Women,Basketball,Zoom Freak,10,3,7388.23,15515.282999999998,12-07-2024,Online,hyderbad,-242.44,0.7,30.000000000000004,15757.722999999998,-1.5385471619218083
1422,3422,Kids,Training,Metcon 7,12,2,3197.01,3708.5316,18-01-2024,Retail,Hyderabad,2432.76,0.58,42.00000000000001,1275.7715999999996,190.68930520165216
1423,3423,Kids,Basketball,Kyrie Flytrap,10,2,4917.28,6490.8096,08-06-2024,Retail,Mumbai,106.0,0.66,34.0,6384.8096,1.6601904620617034
1424,3424,Women,Training,SuperRep Go,8,2,7007.84,4485.0176,02-11-2025,Online,Mumbai,1955.19,0.32,68.0,2529.8276,77.2855035655394
1425,3425,Women,Lifestyle,Dunk Low,9,1,2276.09,1707.0675,25-07-2024,Online,Kolkata,2342.64,0.75,25.0,-635.5724999999998,-368.58737594845604
1426,3426,Men,Running,Free RN,10,2,8124.38,18848.561599999997,31-12-2024,Online,Delhi,3119.24,1.16,-15.999999999999993,15729.321599999997,19.83073446727671
1427,3427,Men,Running,Pegasus Turbo,8,1,6211.38,3447.3158999999996,31-12-2024,Retail,Mumbai,2741.85,0.5549999999999999,44.50000000000001,705.4658999999997,388.65804853218293
1428,3428,Women,Basketball,Air Jordan,6,1,2825.86,649.9478,12-03-2024,Online,Bangalore,625.3,0.23,77.0,24.647800000000075,2536.9404165888964
1429,3429,Men,Soccer,Premier III,10,2,6121.21,8875.7545,07-06-2025,Retail,Delhi,-77.97,0.725,27.500000000000004,8953.724499999998,-0.8708108005780165
1430,3430,Men,Training,Flex Trainer,8,3,7036.03,11081.74725,31-12-2024,Online,bengaluru,-890.2,0.525,47.5,11971.947250000001,-7.435716023556652
1431,3431,Women,Training,Metcon 7,10,1,5462.8,5244.288,10-01-2024,Retail,Delhi,3816.31,0.96,4.0000000000000036,1427.9779999999996,267.2527167785499
1432,3432,Kids,Basketball,Kyrie Flytrap,12,2,4917.28,6490.8096,06-03-2025,Online,Kolkata,-640.44,0.66,34.0,7131.249599999999,-8.980754228543622
1434,3434,Kids,Basketball,Air Jordan,12,1,8741.65,5769.489,21-10-2024,Online,Delhi,570.25,0.66,34.0,5199.239,10.967951271330286
1435,3435,Men,Training,SuperRep Go,9,4,5157.745,10831.264500000001,31-12-2024,Online,Delhi,2936.54,0.525,47.5,7894.724500000001,37.19623148344188
1436,3436,Kids,Soccer,Mercurial Superfly,10,3,6892.094999999999,14163.255224999999,11-06-2025,Retail,Bangalore,2107.65,0.685,31.499999999999993,12055.605225,17.482739030217374
1437,3437,Kids,Soccer,Tiempo Legend,8,2,5186.225,7105.128250000001,10-05-2024,Retail,Mumbai,-113.52,0.685,31.499999999999993,7218.648250000001,-1.572593594652572
1438,3438,Women,Soccer,Phantom GT,7,3,6356.455,3432.4856999999997,09-05-2024,Retail,hyderbad,1669.74,0.18,82.0,1762.7456999999997,94.72381637351323
1440,3440,Kids,Lifestyle,Waffle One,8,3,5254.485000000001,9536.890275000002,31-12-2024,Online,Mumbai,-510.72,0.605,39.5,10047.610275000001,-5.082999698652225
1441,3441,Kids,Running,Free RN,12,2,9313.98,12480.733199999999,05-08-2025,Retail,Delhi,3301.27,0.6699999999999999,33.00000000000001,9179.463199999998,35.96364981342265
1442,3442,Kids,Basketball,Zoom Freak,12,4,6021.235000000001,15896.060400000002,21-01-2025,Online,Mumbai,3129.5,0.66,34.0,12766.560400000002,24.513258872765757
1443,3443,Kids,Basketball,Zoom Freak,8,2,2989.01,3945.4932000000003,31-12-2024,Retail,Mumbai,3549.06,0.66,34.0,396.4332000000004,895.2479257539471
1444,3444,Men,Basketball,LeBron 20,10,3,6730.48,9994.762799999999,04-07-2025,Online,Kolkata,-382.31,0.495,50.5,10377.072799999998,-3.68417960795264
1445,3445,Men,Lifestyle,Blazer Mid,10,1,4693.81,3426.4813000000004,31-12-2024,Retail,Bangalore,3658.04,0.73,27.0,-231.5586999999996,-1579.7463019096267
1446,3446,Men,Lifestyle,Dunk Low,8,3,7588.77,16619.4063,09-07-2024,Retail,Bangalore,1680.5,0.73,27.0,14938.906299999999,11.249150146955538
1447,3447,Women,Basketball,LeBron 20,8,1,6271.66,4390.161999999999,14-05-2025,Retail,Hyderabad,1860.15,0.7,30.000000000000004,2530.0119999999993,73.52336668758885
1449,3449,Men,Training,ZoomX Invincible,9,2,7050.14,3525.07,21-02-2025,Retail,Delhi,1586.59,0.25,75.0,1938.4800000000002,81.8471173290413
1450,3450,Men,Running,React Infinity,8,3,6870.705,11439.723824999997,16-01-2024,Retail,bengaluru,904.82,0.5549999999999999,44.50000000000001,10534.903824999998,8.588782726737424
1451,3451,Men,Training,SuperRep Go,7,3,5157.745,8123.448375000001,05-07-2025,Retail,Mumbai,720.76,0.525,47.5,7402.688375000001,9.736462802272152
1452,3452,Men,Training,SuperRep Go,11,3,5157.745,8123.448375000001,08-05-2024,Online,Delhi,1239.11,0.525,47.5,6884.338375000001,17.99897001721679
1453,3453,Kids,Soccer,Phantom GT,9,2,2033.28,2785.5936,12-05-2024,Retail,Delhi,2003.05,0.685,31.499999999999993,782.5436000000002,255.9665685081316
1454,3454,Kids,Basketball,Zoom Freak,12,2,6021.235000000001,7948.030200000001,31-12-2024,Online,Delhi,2313.95,0.66,34.0,5634.080200000001,41.070590368947876
1455,3455,Women,Soccer,Premier III,9,1,5947.51,3538.76845,17-01-2025,Retail,hyderbad,1352.56,0.595,40.5,2186.20845,61.86784247403306
1456,3456,Women,Basketball,Air Jordan,12,1,3011.32,2107.924,31-12-2024,Online,Delhi,2531.22,0.7,30.000000000000004,-423.2959999999998,-597.9787193831269
1457,3457,Women,Training,Flex Trainer,11,2,6496.58,10524.4596,24-02-2025,Online,Pune,3777.72,0.81,18.999999999999993,6746.739600000001,55.99326821506494
1458,3458,Women,Running,Pegasus Turbo,9,2,6047.945,10039.588699999998,22-01-2025,Online,Mumbai,257.87,0.83,17.000000000000004,9781.718699999998,2.6362442829193204
1459,3459,Men,Lifestyle,Blazer Mid,9,2,6100.23,8906.335799999999,27-03-2025,Retail,Hyderabad,2745.91,0.73,27.0,6160.425799999999,44.57337997642956
1460,3460,Women,Running,React Infinity,12,2,5403.67,6646.5141,31-12-2024,Online,Pune,1372.6,0.615,38.5,5273.9141,26.026210779580193
1462,3462,Women,Basketball,Kyrie Flytrap,10,3,2610.98,5483.058,21-12-2024,Retail,Bangalore,274.97,0.7,30.000000000000004,5208.088,5.279672693702564
1463,3463,Women,Soccer,Phantom GT,12,1,6356.455,3782.0907249999996,24-02-2025,Retail,Pune,1853.7,0.595,40.5,1928.3907249999995,96.1267846794897
1464,3464,Kids,Training,Flex Trainer,12,1,3362.64,1950.3311999999999,31-12-2024,Online,bengaluru,1587.01,0.58,42.00000000000001,363.32119999999986,436.8063300462513
1465,3465,Men,Lifestyle,Dunk Low,9,2,7588.77,11079.6042,29-11-2023,Online,Delhi,1698.7,0.73,27.0,9380.904199999999,18.108062546891805
1466,3466,Men,Basketball,Kyrie Flytrap,10,2,6498.22,6498.22,24-10-2024,Retail,Mumbai,-360.53,0.5,50.0,6858.75,-5.256497175141242
1467,3467,Men,Lifestyle,Air Force 1,8,2,6009.58,8773.9868,13-03-2025,Online,bengaluru,1472.83,0.73,27.0,7301.156800000001,20.172556765251223
1468,3468,Men,Soccer,Phantom GT,9,4,9577.99,35630.122800000005,31-12-2024,Online,Kolkata,-259.93,0.93,6.999999999999995,35890.052800000005,-0.7242396701071445
1469,3469,Kids,Running,Air Zoom,10,1,4590.24,3075.4607999999994,01-10-2024,Online,Mumbai,3792.66,0.6699999999999999,33.00000000000001,-717.1992000000005,-528.8154253378974
1470,3470,Kids,Soccer,Tiempo Legend,8,2,5186.225,7105.128250000001,02-11-2025,Online,Kolkata,284.96,0.685,31.499999999999993,6820.168250000001,4.178196043770621
1471,3471,Kids,Lifestyle,Waffle One,10,2,5637.46,6821.326599999999,04-02-2025,Retail,Kolkata,-364.01,0.605,39.5,7185.3366,-5.066011799642066
1472,3472,Men,Basketball,Air Jordan,12,2,5974.92,5915.1708,31-08-2024,Online,hyderbad,1750.67,0.495,50.5,4164.5008,42.03793165317678
1473,3473,Kids,Soccer,Premier III,8,4,3551.05,9729.877,05-12-2024,Online,Delhi,63.47,0.685,31.499999999999993,9666.407000000001,0.6566038446343092
1474,3474,Women,Basketball,LeBron 20,8,2,6506.07,9108.498,31-12-2024,Retail,hyderbad,3969.54,0.7,30.000000000000004,5138.958,77.24406387442747
1475,3475,Kids,Soccer,Tiempo Legend,10,1,2120.44,1452.5014,29-07-2024,Online,Mumbai,2996.47,0.685,31.499999999999993,-1543.9685999999997,-194.0758380708002
1476,3476,Men,Training,Flex Trainer,11,3,3891.22,4319.2542,25-06-2025,Retail,Mumbai,1881.61,0.37,63.0,2437.6442000000006,77.18968994736801
1477,3477,Men,Basketball,Air Jordan,8,2,4135.26,4093.9074,25-04-2025,Online,Delhi,1691.28,0.495,50.5,2402.6274000000003,70.39293733185595
1478,3478,Kids,Training,Flex Trainer,9,1,6295.0,3651.1,17-05-2025,Retail,Mumbai,2192.68,0.58,42.00000000000001,1458.42,150.34626513624332
1479,3479,Women,Training,ZoomX Invincible,12,4,6882.3099999999995,15278.728199999998,16-09-2024,Retail,Mumbai,1909.78,0.5549999999999999,44.50000000000001,13368.948199999997,14.28519260774756
1480,3480,Kids,Running,Free RN,8,4,2917.45,7818.765999999999,31-12-2024,Online,Bangalore,2872.75,0.6699999999999999,33.00000000000001,4946.015999999999,58.08210082620033
1481,3481,Women,Lifestyle,Air Force 1,12,4,7309.08,21927.239999999998,15-10-2023,Online,bengaluru,2564.61,0.75,25.0,19362.629999999997,13.245153163593997
1482,3482,Men,Soccer,Mercurial Superfly,8,2,7150.045,10367.56525,19-08-2024,Online,Hyderabad,1660.47,0.725,27.500000000000004,8707.09525,19.07030935489077
1483,3483,Men,Lifestyle,Air Force 1,10,4,4733.92,13823.0464,04-12-2024,Online,Kolkata,738.19,0.73,27.0,13084.856399999999,5.641559811080541
1484,3484,Kids,Lifestyle,Dunk Low,12,2,2638.44,3192.5124,18-08-2024,Online,bengaluru,1395.41,0.605,39.5,1797.1024,77.64777343795211
1485,3485,Women,Lifestyle,Dunk Low,9,2,4722.755,7084.1325,14-12-2024,Retail,Hyderabad,1722.38,0.75,25.0,5361.7525,32.12345217351976
1486,3486,Kids,Training,SuperRep Go,10,4,4912.45,11396.883999999998,14-10-2024,Retail,Delhi,1451.77,0.58,42.00000000000001,9945.113999999998,14.597821603653818
1487,3487,Men,Lifestyle,Dunk Low,8,3,3240.99,4083.6473999999994,28-05-2025,Online,Hyd,2927.35,0.42,58.00000000000001,1156.2973999999995,253.1658377853311
1488,3488,Women,Soccer,Tiempo Legend,12,4,7253.3,17262.854,12-03-2025,Online,Kolkata,86.25,0.595,40.5,17176.604,0.5021365108027175
1489,3489,Kids,Running,React Infinity,8,2,6070.1900000000005,8134.0545999999995,04-04-2025,Online,Mumbai,1734.72,0.6699999999999999,33.00000000000001,6399.334599999999,27.107818365990745
1490,3490,Men,Running,Free RN,10,2,7450.8,14603.568,08-07-2025,Online,Delhi,1591.77,0.98,2.0000000000000018,13011.797999999999,12.233282441058492
1491,3491,Men,Soccer,Premier III,12,2,6121.21,4774.5438,19-10-2024,Online,Mumbai,-473.94,0.39,61.0,5248.4838,-9.030036445954163
1493,3493,Men,Lifestyle,Dunk Low,9,3,9446.34,30889.531800000004,31-12-2024,Online,Bangalore,568.71,1.09,-9.000000000000007,30320.821800000005,1.875641774326842
1494,3494,Kids,Running,Pegasus Turbo,9,2,5374.34,9351.3516,17-09-2024,Retail,Pune,3566.05,0.87,13.0,5785.3016,61.6398287688234
1495,3495,Women,Basketball,LeBron 20,8,1,6271.66,4390.161999999999,13-08-2024,Retail,Pune,3572.8,0.7,30.000000000000004,817.3619999999992,437.11354332596864
1496,3496,Men,Running,Air Zoom,8,3,4854.18,11213.1558,08-10-2024,Retail,Delhi,-786.91,0.77,23.0,12000.0658,-6.55754737611522
1497,3497,Women,Basketball,Zoom Freak,10,2,8688.92,12164.488,12-08-2024,Online,Mumbai,1878.22,0.7,30.000000000000004,10286.268,18.259489253050766
1498,3498,Women,Training,SuperRep Go,8,2,8797.69,9765.435899999999,09-10-2024,Retail,Pune,-910.3,0.5549999999999999,44.50000000000001,10675.735899999998,-8.52681265747685
1499,3499,Women,Training,ZoomX Invincible,9,2,5864.29,6509.361899999999,30-03-2025,Retail,Kolkata,357.03,0.5549999999999999,44.50000000000001,6152.331899999999,5.8031654631636505
1500,3500,Kids,Lifestyle,Blazer Mid,10,3,5471.81,9192.640800000001,25-03-2025,Retail,Kolkata,361.86,0.56,43.99999999999999,8830.7808,4.097712401603264
1501,3501,Men,Lifestyle,Blazer Mid,9,1,4936.545,5578.2958499999995,09-11-2024,Retail,Mumbai,2016.85,1.13,-12.99999999999999,3561.4458499999996,56.63009027639716
1502,3502,Men,Lifestyle,Blazer Mid,10,2,6418.29,11424.5562,09-11-2023,Online,Delhi,3665.75,0.89,10.999999999999998,7758.806200000001,47.246314774559
1503,3503,Men,Training,SuperRep Go,8,3,6992.17,11012.667750000002,16-11-2024,Online,Mumbai,-1048.24,0.525,47.5,12060.907750000002,-8.691219779871046
1504,3504,Women,Training,SuperRep Go,9,2,9075.41,544.5246,18-08-2024,Retail,Delhi,3035.95,0.03,97.0,-2491.4254,-121.85594639919782
1506,3506,Men,Training,Metcon 7,10,2,9701.91,9895.9482,31-12-2024,Online,Pune,2393.61,0.51,49.0,7502.3382,31.90485334292181
1507,3507,Kids,Running,Free RN,7,2,5691.68,569.168,31-12-2024,Retail,Mumbai,11.97,0.05,95.0,557.198,2.148248916902071
1508,3508,Kids,Training,ZoomX Invincible,9,2,6584.055,7637.5037999999995,12-10-2024,Retail,Bangalore,3466.92,0.58,42.00000000000001,4170.583799999999,83.12793043506285
1509,3509,Kids,Lifestyle,Blazer Mid,12,3,2066.04,3749.8626,22-07-2025,Online,Mumbai,2278.11,0.605,39.5,1471.7525999999998,154.78892308394768
1510,3510,Men,Soccer,Tiempo Legend,8,1,6041.3,4379.9425,17-04-2025,Retail,Hyderabad,3445.21,0.725,27.500000000000004,934.7325000000001,368.5771062844183
1511,3511,Kids,Lifestyle,Blazer Mid,12,3,3248.17,584.6706,15-02-2025,Retail,Hyderabad,877.12,0.06,94.0,-292.44939999999997,-299.9219694073573
1512,3512,Kids,Basketball,Zoom Freak,8,4,6021.235000000001,23121.542400000002,06-05-2025,Retail,Pune,2516.79,0.96,4.0000000000000036,20604.7524,12.214609285962592
1513,3513,Women,Training,SuperRep Go,9,2,6145.98,6822.037799999999,16-04-2025,Retail,hyderbad,2625.95,0.5549999999999999,44.50000000000001,4196.087799999999,62.580911676824314
1514,3514,Kids,Running,React Infinity,7,2,6546.46,8772.256399999998,10-08-2024,Retail,Hyderabad,2804.16,0.6699999999999999,33.00000000000001,5968.0963999999985,46.98583622074202
1515,3515,Men,Training,Flex Trainer,12,3,2604.11,7031.097,31-12-2024,Online,Kolkata,699.6,0.9,9.999999999999998,6331.496999999999,11.049519568594917
1516,3516,Men,Training,ZoomX Invincible,8,2,7495.24,6296.0016,31-12-2024,Online,Pune,3844.73,0.42,58.00000000000001,2451.2715999999996,156.8463486461476
1517,3517,Women,Running,Air Zoom,9,1,9962.36,6126.8514000000005,31-12-2024,Retail,Hyd,2661.74,0.615,38.5,3465.1114000000007,76.81542359648233
1518,3518,Women,Basketball,Air Jordan,12,2,6144.015,8601.621,14-08-2024,Retail,Delhi,3047.69,0.7,30.000000000000004,5553.930999999999,54.87446639146221
1519,3519,Kids,Soccer,Premier III,9,2,5275.855,7227.92135,25-05-2025,Retail,Kolkata,3491.18,0.685,31.499999999999993,3736.74135,93.42846274334721
1520,3520,Women,Lifestyle,Waffle One,12,2,2080.85,5160.508,22-03-2024,Retail,Delhi,-776.21,1.24,-24.0,5936.718,-13.074732537405348
1521,3521,Women,Training,ZoomX Invincible,8,2,8565.24,9507.416399999998,31-12-2024,Online,Kolkata,3721.9,0.5549999999999999,44.50000000000001,5785.516399999999,64.33133609300634
1523,3523,Kids,Training,SuperRep Go,6,3,7061.5,22031.88,09-06-2024,Retail,Kolkata,825.03,1.04,-4.0000000000000036,21206.850000000002,3.8903939057427195
1524,3524,Kids,Training,SuperRep Go,9,3,4912.45,8547.662999999999,12-11-2024,Online,Mumbai,1646.1,0.58,42.00000000000001,6901.562999999998,23.851118942187448
1525,3525,Kids,Running,React Infinity,9,2,7170.91,9609.0194,29-01-2025,Retail,Mumbai,3030.5,0.6699999999999999,33.00000000000001,6578.519399999999,46.06659668739444
1527,3527,Men,Soccer,Phantom GT,9,3,6319.755,13745.467125,12-06-2025,Online,Mumbai,-257.35,0.725,27.500000000000004,14002.817125,-1.837844468742928
1528,3528,Kids,Running,React Infinity,10,2,3742.67,5015.1777999999995,21-08-2024,Retail,hyderbad,2662.77,0.6699999999999999,33.00000000000001,2352.4077999999995,113.19338424230698
1529,3529,Men,Training,SuperRep Go,10,1,5157.745,1031.549,28-03-2025,Retail,Delhi,1448.77,0.2,80.0,-417.221,-347.2428281414406
1530,3530,Women,Soccer,Mercurial Superfly,9,2,3034.73,3611.3287,25-09-2023,Retail,Kolkata,2458.14,0.595,40.5,1153.1887000000002,213.16025729353743
1531,3531,Women,Basketball,LeBron 20,10,1,9015.65,631.0955,31-12-2024,Online,Delhi,1932.99,0.07,93.0,-1301.8944999999999,-148.475164462251
1532,3532,Kids,Running,React Infinity,12,2,9244.96,8690.262399999998,07-05-2024,Online,Mumbai,-955.19,0.47,53.0,9645.452399999998,-9.903008800292252
1533,3533,Kids,Running,Air Zoom,10,2,5837.53,7822.290199999999,05-11-2023,Retail,Hyd,451.71,0.6699999999999999,33.00000000000001,7370.5801999999985,6.128554167282517
1534,3534,Kids,Basketball,Zoom Freak,9,3,3280.57,6101.860200000001,09-11-2024,Retail,Kolkata,427.76,0.62,38.0,5674.100200000001,7.538816462916885
1535,3535,Kids,Basketball,LeBron 20,12,2,6302.89,10336.7396,24-12-2024,Retail,Pune,169.86,0.82,18.000000000000004,10166.8796,1.6707191063814704
1536,3536,Women,Lifestyle,Dunk Low,12,2,3929.3,5893.950000000001,01-12-2024,Retail,bengaluru,3934.31,0.75,25.0,1959.6400000000008,200.766977608132
1537,3537,Men,Lifestyle,Blazer Mid,12,2,5464.07,11037.4214,15-06-2025,Online,Kolkata,3170.78,1.01,-1.0000000000000009,7866.641399999999,40.306654883239
1538,3538,Kids,Basketball,Kyrie Flytrap,10,2,4917.28,6490.8096,12-12-2024,Online,bengaluru,2787.81,0.66,34.0,3702.9995999999996,75.28518231543963
1539,3539,Kids,Lifestyle,Air Force 1,12,3,7706.3,26586.735,31-12-2024,Retail,Hyderabad,2366.58,1.15,-14.999999999999991,24220.155,9.771118310349376
